name,supplier,observed_count,inferred_topk,missing_topk
PRO_001642,SUP_0117,4,"[""咨询与调查"", ""安全系统监控服务"", ""其他家具制造"", ""医疗诊断、监护及治疗设备制造"", ""智慧教育"", ""物业管理"", ""其他采矿业"", ""广播"", ""智能化电力、热力、燃气及水生产和供应"", ""数字化餐饮""]","[""咨询与调查"", ""安全系统监控服务"", ""其他家具制造"", ""医疗诊断、监护及治疗设备制造"", ""智慧教育"", ""物业管理"", ""其他采矿业"", ""广播"", ""智能化电力、热力、燃气及水生产和供应"", ""数字化餐饮""]"
PRO_001657,SUP_0117,1,"[""租赁和商务服务业"", ""智能化电力、热力、燃气及水生产和供应"", ""数字化建筑业"", ""互联网房地产业"", ""智慧教育"", ""广播"", ""环境治理业"", ""生态保护"", ""其他居民服务业"", ""其他日用产品修理业""]","[""租赁和商务服务业"", ""智能化电力、热力、燃气及水生产和供应"", ""数字化建筑业"", ""互联网房地产业"", ""智慧教育"", ""广播"", ""环境治理业"", ""生态保护"", ""其他居民服务业"", ""其他日用产品修理业""]"
PRO_001648,SUP_0117,2,"[""租赁和商务服务业"", ""智能化电力、热力、燃气及水生产和供应"", ""互联网房地产业"", ""其他采矿业"", ""广播"", ""数字化建筑业"", ""智慧教育"", ""医疗诊断、监护及治疗设备制造"", ""咨询与调查"", ""飞机制造""]","[""租赁和商务服务业"", ""智能化电力、热力、燃气及水生产和供应"", ""互联网房地产业"", ""其他采矿业"", ""广播"", ""数字化建筑业"", ""智慧教育"", ""医疗诊断、监护及治疗设备制造"", ""咨询与调查"", ""飞机制造""]"
PRO_001660,SUP_0117,2,"[""智能化电力、热力、燃气及水生产和供应"", ""其他采矿业"", ""广播"", ""互联网房地产业"", ""咨询与调查"", ""安全系统监控服务"", ""其他家具制造"", ""智慧教育"", ""飞机制造"", ""铁路机车车辆制造""]","[""智能化电力、热力、燃气及水生产和供应"", ""其他采矿业"", ""广播"", ""互联网房地产业"", ""咨询与调查"", ""安全系统监控服务"", ""其他家具制造"", ""智慧教育"", ""飞机制造"", ""铁路机车车辆制造""]"
PRO_001651,SUP_0117,1,"[""其他家具制造"", ""安全系统监控服务"", ""咨询与调查"", ""医疗诊断、监护及治疗设备制造"", ""物业管理"", ""智能化电力、热力、燃气及水生产和供应"", ""广播"", ""其他采矿业"", ""数字化餐饮"", ""数字化住宿""]","[""其他家具制造"", ""安全系统监控服务"", ""咨询与调查"", ""医疗诊断、监护及治疗设备制造"", ""物业管理"", ""智能化电力、热力、燃气及水生产和供应"", ""广播"", ""其他采矿业"", ""数字化餐饮"", ""数字化住宿""]"
PRO_001637,SUP_0117,2,"[""安全系统监控服务"", ""其他家具制造"", ""咨询与调查"", ""智慧教育"", ""医疗诊断、监护及治疗设备制造"", ""物业管理"", ""其他采矿业"", ""数字化餐饮"", ""数字化住宿"", ""数字化零售""]","[""安全系统监控服务"", ""其他家具制造"", ""咨询与调查"", ""智慧教育"", ""医疗诊断、监护及治疗设备制造"", ""物业管理"", ""其他采矿业"", ""数字化餐饮"", ""数字化住宿"", ""数字化零售""]"
PRO_001649,SUP_0117,1,"[""广播"", ""其他采矿业"", ""智能化电力、热力、燃气及水生产和供应"", ""互联网房地产业"", ""咨询与调查"", ""安全系统监控服务"", ""其他家具制造"", ""智慧教育"", ""飞机制造"", ""铁路机车车辆制造""]","[""广播"", ""其他采矿业"", ""智能化电力、热力、燃气及水生产和供应"", ""互联网房地产业"", ""咨询与调查"", ""安全系统监控服务"", ""其他家具制造"", ""智慧教育"", ""飞机制造"", ""铁路机车车辆制造""]"
PRO_001646,SUP_0117,1,"[""智能化电力、热力、燃气及水生产和供应"", ""广播"", ""其他采矿业"", ""其他家具制造"", ""咨询与调查"", ""安全系统监控服务"", ""医疗诊断、监护及治疗设备制造"", ""智慧教育"", ""飞机制造"", ""铁路机车车辆制造""]","[""智能化电力、热力、燃气及水生产和供应"", ""广播"", ""其他采矿业"", ""其他家具制造"", ""咨询与调查"", ""安全系统监控服务"", ""医疗诊断、监护及治疗设备制造"", ""智慧教育"", ""飞机制造"", ""铁路机车车辆制造""]"
PRO_001698,SUP_0122,1,"[""银行金融服务"", ""互联网居民生活服务"", ""货币银行服务"", ""行政办公自动化"", ""医院"", ""数字政府"", ""专业公共卫生服务"", ""人力资源服务"", ""网络借贷服务"", ""婚姻服务""]","[""互联网居民生活服务"", ""货币银行服务"", ""行政办公自动化"", ""医院"", ""数字政府"", ""专业公共卫生服务"", ""人力资源服务"", ""网络借贷服务"", ""婚姻服务""]"
PRO_001659,SUP_0117,1,"[""广播"", ""智能化电力、热力、燃气及水生产和供应"", ""互联网房地产业"", ""安全系统监控服务"", ""其他家具制造"", ""咨询与调查"", ""医疗诊断、监护及治疗设备制造"", ""智慧教育"", ""飞机制造"", ""铁路机车车辆制造""]","[""广播"", ""智能化电力、热力、燃气及水生产和供应"", ""互联网房地产业"", ""安全系统监控服务"", ""其他家具制造"", ""咨询与调查"", ""医疗诊断、监护及治疗设备制造"", ""智慧教育"", ""飞机制造"", ""铁路机车车辆制造""]"
PRO_001644,SUP_0117,1,"[""咨询与调查"", ""安全系统监控服务"", ""医疗诊断、监护及治疗设备制造"", ""智慧教育"", ""物业管理"", ""其他采矿业"", ""广播"", ""智能化电力、热力、燃气及水生产和供应"", ""数字化餐饮"", ""数字化住宿""]","[""咨询与调查"", ""安全系统监控服务"", ""医疗诊断、监护及治疗设备制造"", ""智慧教育"", ""物业管理"", ""其他采矿业"", ""广播"", ""智能化电力、热力、燃气及水生产和供应"", ""数字化餐饮"", ""数字化住宿""]"
PRO_001647,SUP_0117,1,"[""咨询与调查"", ""其他家具制造"", ""医疗诊断、监护及治疗设备制造"", ""智慧教育"", ""物业管理"", ""其他采矿业"", ""广播"", ""智能化电力、热力、燃气及水生产和供应"", ""数字化餐饮"", ""数字化住宿""]","[""咨询与调查"", ""其他家具制造"", ""医疗诊断、监护及治疗设备制造"", ""智慧教育"", ""物业管理"", ""其他采矿业"", ""广播"", ""智能化电力、热力、燃气及水生产和供应"", ""数字化餐饮"", ""数字化住宿""]"
PRO_001481,SUP_0113,1,"[""银行金融服务"", ""互联网保险"", ""货币银行服务"", ""智慧教育"", ""电信"", ""数字化商务服务"", ""网络借贷服务"", ""数字化租赁""]","[""互联网保险"", ""货币银行服务"", ""智慧教育"", ""电信"", ""数字化商务服务"", ""网络借贷服务"", ""数字化租赁""]"
PRO_001697,SUP_0121,1,"[""银行金融服务"", ""数字化商务服务"", ""咨询与调查"", ""其他数字金融"", ""数字政府"", ""金融信息服务"", ""数字社会"", ""数字金融""]","[""数字化商务服务"", ""咨询与调查"", ""其他数字金融"", ""数字政府"", ""金融信息服务"", ""数字社会"", ""数字金融""]"
PRO_001695,SUP_0121,1,"[""银行金融服务"", ""数字化商务服务"", ""金融信息服务"", ""其他数字金融"", ""数字社会"", ""数字金融"", ""咨询与调查""]","[""银行金融服务"", ""数字化商务服务"", ""金融信息服务"", ""其他数字金融"", ""数字社会"", ""数字金融""]"
PRO_001696,SUP_0121,1,"[""银行金融服务"", ""数字化商务服务"", ""数字政府"", ""网上税务办理"", ""金融信息服务"", ""互联网批发零售"", ""数字金融"", ""其他未列明金融业"", ""数字资本市场服务""]","[""数字化商务服务"", ""数字政府"", ""网上税务办理"", ""金融信息服务"", ""互联网批发零售"", ""数字金融"", ""其他未列明金融业"", ""数字资本市场服务""]"
PRO_002730,SUP_0145,1,"[""银行金融服务"", ""其他数字金融"", ""网络借贷服务"", ""智慧教育"", ""数字化零售"", ""智慧配送"", ""数字化通用、专用设备制造""]","[""其他数字金融"", ""网络借贷服务"", ""智慧教育"", ""数字化零售"", ""智慧配送"", ""数字化通用、专用设备制造""]"
PRO_002729,SUP_0145,1,"[""银行金融服务"", ""其他数字金融"", ""智慧教育"", ""网络借贷服务"", ""数字化零售"", ""智慧配送"", ""数字化通用、专用设备制造"", ""电信""]","[""其他数字金融"", ""智慧教育"", ""网络借贷服务"", ""数字化零售"", ""智慧配送"", ""数字化通用、专用设备制造"", ""电信""]"
PRO_002732,SUP_0145,1,"[""银行金融服务"", ""其他数字金融"", ""智慧教育"", ""网络借贷服务"", ""数字化零售"", ""智慧配送"", ""数字化通用、专用设备制造"", ""电信""]","[""银行金融服务"", ""智慧教育"", ""网络借贷服务"", ""数字化零售"", ""智慧配送"", ""数字化通用、专用设备制造"", ""电信""]"
PRO_002731,SUP_0145,1,"[""银行金融服务"", ""其他数字金融"", ""智慧教育"", ""网络借贷服务"", ""电信"", ""数字化零售"", ""智慧配送"", ""数字化通用、专用设备制造""]","[""银行金融服务"", ""智慧教育"", ""网络借贷服务"", ""电信"", ""数字化零售"", ""智慧配送"", ""数字化通用、专用设备制造""]"
PRO_003913,SUP_0258,1,"[""银行金融服务"", ""数字资本市场服务"", ""网络借贷服务"", ""房地产开发经营"", ""数字政府"", ""专业公共卫生服务"", ""法律服务"", ""社会团体"", ""金融信息服务"", ""其他数字化效率提升业""]","[""银行金融服务"", ""网络借贷服务"", ""房地产开发经营"", ""数字政府"", ""专业公共卫生服务"", ""法律服务"", ""社会团体"", ""金融信息服务"", ""其他数字化效率提升业""]"
PRO_003912,SUP_0258,1,"[""银行金融服务"", ""数字资本市场服务"", ""网络借贷服务"", ""数字政府"", ""专业公共卫生服务"", ""法律服务"", ""社会团体"", ""货币银行服务"", ""财产保险"", ""金融信息服务""]","[""银行金融服务"", ""网络借贷服务"", ""数字政府"", ""专业公共卫生服务"", ""法律服务"", ""社会团体"", ""货币银行服务"", ""财产保险"", ""金融信息服务""]"
PRO_002727,SUP_0145,1,"[""银行金融服务"", ""其他数字金融"", ""智慧教育"", ""网络借贷服务"", ""货币银行服务"", ""电信"", ""数字化零售"", ""智慧配送"", ""数字化通用、专用设备制造""]","[""其他数字金融"", ""智慧教育"", ""网络借贷服务"", ""货币银行服务"", ""电信"", ""数字化零售"", ""智慧配送"", ""数字化通用、专用设备制造""]"
PRO_003448,SUP_0209,2,"[""数字化商务服务"", ""银行金融服务"", ""住宅房屋建筑"", ""法律服务"", ""其他土木工程建筑"", ""数字资本市场服务"", ""电信"", ""广播电视传输服务"", ""卫星传输服务"", ""数字政府""]","[""银行金融服务"", ""住宅房屋建筑"", ""法律服务"", ""其他土木工程建筑"", ""数字资本市场服务"", ""电信"", ""广播电视传输服务"", ""卫星传输服务"", ""数字政府""]"
PRO_001716,SUP_0122,1,"[""银行金融服务"", ""互联网居民生活服务"", ""行政办公自动化"", ""医院"", ""其他农业"", ""数字政府"", ""专业公共卫生服务""]","[""银行金融服务"", ""互联网居民生活服务"", ""行政办公自动化"", ""医院"", ""其他农业"", ""数字政府"", ""专业公共卫生服务""]"
PRO_002821,SUP_0147,1,"[""法律服务"", ""数字金融"", ""综合管理服务"", ""银行金融服务"", ""其他批发业"", ""汽车零部件及配件制造"", ""其他数字金融"", ""稻谷种植"", ""农业科学研究和试验发展"", ""国家行政机构""]","[""法律服务"", ""数字金融"", ""综合管理服务"", ""其他批发业"", ""汽车零部件及配件制造"", ""其他数字金融"", ""稻谷种植"", ""农业科学研究和试验发展"", ""国家行政机构""]"
PRO_002820,SUP_0147,2,"[""银行金融服务"", ""网上税务办理"", ""其他商务服务业"", ""数字化商务服务"", ""数字社会"", ""互联网保险"", ""供应链管理服务""]","[""网上税务办理"", ""其他商务服务业"", ""数字化商务服务"", ""数字社会"", ""互联网保险"", ""供应链管理服务""]"
PRO_004003,SUP_0266,1,"[""数字化商务服务"", ""地理遥感信息及测绘地理信息服务"", ""人力资源服务"", ""咨询与调查"", ""其他互联网平台"", ""银行金融服务""]","[""数字化商务服务"", ""地理遥感信息及测绘地理信息服务"", ""人力资源服务"", ""其他互联网平台"", ""银行金融服务""]"
PRO_004017,SUP_0266,1,"[""数字化商务服务"", ""咨询与调查"", ""地理遥感信息及测绘地理信息服务"", ""人力资源服务"", ""其他互联网平台"", ""银行金融服务""]","[""咨询与调查"", ""地理遥感信息及测绘地理信息服务"", ""人力资源服务"", ""其他互联网平台"", ""银行金融服务""]"
PRO_004019,SUP_0266,1,"[""数字化商务服务"", ""资本投资服务"", ""数字资本市场服务"", ""证券市场服务"", ""咨询与调查"", ""银行金融服务""]","[""数字化商务服务"", ""资本投资服务"", ""证券市场服务"", ""咨询与调查"", ""银行金融服务""]"
PRO_004022,SUP_0266,1,"[""资本投资服务"", ""数字化商务服务"", ""银行金融服务"", ""数字资本市场服务"", ""数字金融"", ""数字社会""]","[""数字化商务服务"", ""银行金融服务"", ""数字资本市场服务"", ""数字金融"", ""数字社会""]"
PRO_004122,SUP_0266,1,"[""数字化商务服务"", ""咨询与调查"", ""资本投资服务"", ""数字资本市场服务"", ""银行金融服务""]","[""数字化商务服务"", ""咨询与调查"", ""资本投资服务"", ""数字资本市场服务"", ""银行金融服务""]"
